3783	24186
786	347	12
556	347	12
347	625	14
347	1706	14
347	693	13
347	2406	12
347	786	12
347	556	12
494	348	16
1158	348	12
348	494	16
348	1158	12
359	349	13
1021	349	13
3575	349	13
3006	349	12
695	349	12
800	349	12
1739	349	12
634	349	12
349	1021	13
349	3006	12
349	695	12
349	1320	12
349	359	12
349	800	12
349	1940	12
349	1739	12
349	634	12
349	3575	12
1892	350	12
3738	350	12
431	350	12
1593	350	12
758	350	12
350	431	13
350	1892	12
350	1593	12
350	1923	12
350	758	12
2335	351	13
3564	351	12
1894	351	12
351	1894	12
442	352	13
504	352	13
1100	352	12
471	352	12
1915	352	12
437	352	12
1077	352	12
1211	352	12
3464	352	8
352	1101	13
352	1100	13
352	995	13
352	504	13
352	1915	12
352	442	12
352	437	12
352	531	12
352	378	12
352	1211	12
3742	353	21
1401	353	12
353	439	17
353	1401	12
353	3742	7
472	354	13
2511	354	12
443	354	12
354	472	13
354	2511	12
354	443	12
465	355	16
404	355	13
742	355	12
3550	355	12
538	355	12
1414	355	12
467	355	12
1100	355	12
355	623	21
355	404	21
355	465	16
355	742	12
355	3742	12
355	3550	12
355	538	12
355	1414	12
355	467	12
355	1100	12
781	356	21
3781	356	14
473	356	13
1471	356	12
1132	356	12
444	356	12
660	356	12
477	356	12
3464	356	8
356	781	21
356	3781	14
356	473	13
356	444	13
356	1471	12
356	1132	12
356	660	12
356	477	12
2335	357	12
1437	357	12
497	357	10
357	2014	13
357	1437	12
357	3782	1
357	3781	1
2061	358	14
2059	358	14
2616	358	13
2060	358	13
2615	358	13
2058	358	13
2057	358	13
2056	358	13
2055	358	13
2054	358	13
3676	358	12
358	2061	13
358	2060	13
358	2059	13
358	2058	13
358	2057	13
358	2056	13
358	2055	13
358	2054	13
358	3676	13
358	2616	12
358	2615	12
953	359	13
490	359	12
875	359	12
1037	359	12
2188	359	12
1138	359	12
359	490	13
359	875	12
359	1037	12
359	2188	12
359	1138	12
359	3566	10
359	3781	6
359	3782	1
370	360	13
3011	360	12
360	3011	12
360	1752	12
360	370	12
1180	361	14
960	361	13
707	361	12
1829	361	12
489	361	12
2851	361	12
2191	361	8
361	960	13
361	489	12
361	2851	12
376	362	21
398	362	21
431	362	13
362	376	21
362	398	21
362	431	13
373	363	19
464	363	16
558	363	16
363	373	19
363	464	16
363	697	16
363	558	16
540	364	13
2095	364	12
407	364	12
1968	364	12
712	364	12
716	364	12
611	364	12
364	540	13
364	2095	12
364	407	12
364	1968	12
364	712	12
364	716	12
364	611	12
612	365	13
1692	365	12
1637	365	12
402	365	12
654	365	12
365	612	13
365	1692	12
365	1637	12
365	402	12
365	654	12
367	366	21
3765	366	13
1647	366	12
382	366	12
1637	366	12
366	367	21
366	1647	12
366	382	12
366	1637	12
366	3765	1
1242	367	13
2667	367	12
862	367	12
1403	367	12
1000	367	12
381	367	12
367	1242	13
367	381	13
367	2667	12
367	1403	12
367	1000	12
948	368	17
886	368	14
2041	368	13
2033	368	13
674	368	12
368	2033	13
368	2041	13
368	674	12
368	3782	1
797	369	13
1487	369	12
369	797	13
369	1487	12
522	370	13
1535	370	12
1172	370	12
621	370	12
797	370	12
1271	370	12
370	416	12
370	522	12
370	1172	12
370	621	12
370	797	12
370	1271	12
370	671	12
891	371	16
461	371	12
1375	371	12
3256	371	12
2370	371	12
371	891	15
371	461	12
371	1375	12
371	3256	12
371	2370	12
3145	372	12
1059	372	12
1348	372	12
751	372	12
655	372	12
2280	372	12
394	372	12
372	3145	12
372	1059	12
372	751	12
372	655	12
372	2280	12
372	3068	12
372	394	12
372	3516	10
464	373	16
558	373	16
377	373	16
823	373	12
3568	373	12
2335	373	8
373	399	19
373	377	19
373	559	16
373	558	16
373	3568	12
603	374	12
823	374	12
602	374	12
899	374	12
1385	374	12
374	604	12
374	3423	12
374	497	12
374	3398	12
374	650	12
374	603	12
374	1389	12
374	2335	12
374	602	12
374	899	12
374	3756	1
374	3769	1
2408	375	14
3513	375	13
463	375	12
823	375	12
1385	375	12
397	375	12
375	3513	14
375	2408	13
375	3738	12
375	463	12
375	3127	12
375	823	12
375	397	12
398	376	21
3412	376	12
376	398	21
376	3412	12
399	377	16
377	399	16
1208	378	14
388	378	12
1229	378	12
465	378	12
378	1208	13
378	1229	12
378	465	12
675	379	13
667	379	12
776	379	12
379	675	13
379	667	12
379	776	12
490	380	13
391	380	13
550	380	12
1350	380	12
380	550	16
1001	381	13
776	381	12
1003	381	12
917	381	12
423	381	12
653	381	12
3767	381	12
421	381	12
381	776	12
381	1003	12
381	1001	12
381	423	12
381	421	12
381	3767	5
3742	382	14
579	382	12
616	382	12
2546	382	12
714	382	12
1646	382	12
3464	382	8
382	3742	14
382	579	12
382	616	12
382	2546	12
382	714	12
382	1646	12
678	383	21
865	383	13
3553	383	12
540	383	12
1687	383	12
2480	383	12
383	678	21
383	865	12
383	540	12
1690	384	16
1113	384	14
3742	384	14
925	384	14
612	384	13
2007	384	12
3748	384	12
384	1113	14
384	925	14
384	3742	14
384	612	13
384	2007	12
384	3748	1
731	385	13
494	385	12
461	385	12
3742	385	12
385	731	13
385	494	12
385	461	12
385	3742	1
1120	386	16
2598	386	12
386	1120	16
827	387	21
490	387	12
387	490	12
1076	388	12
490	388	12
2997	388	12
2218	388	12
2122	388	12
629	388	12
388	438	13
388	3578	13
388	1076	12
388	2997	12
388	2218	12
388	490	12
388	2122	12
388	468	12
388	629	12
451	390	12
390	451	12
490	391	15
1160	391	14
1507	391	12
391	490	14
391	1160	14
391	1507	12
3743	392	16
3588	392	13
3511	392	12
2889	392	12
2948	392	12
1773	392	12
3567	392	12
2211	392	12
2928	392	12
451	392	12
392	3743	16
392	2889	12
392	2948	12
392	1773	12
392	3567	12
392	2211	12
392	2928	12
392	451	12
392	3511	10
392	3588	10
3464	393	14
3590	394	12
2309	394	12
1539	394	12
961	394	12
1165	394	12
394	3590	12
394	2309	12
394	1539	12
394	961	12
394	1165	12
701	396	14
1059	396	13
665	396	12
1155	396	12
706	396	12
1876	396	12
1195	396	12
396	1195	16
396	701	14
396	665	12
396	1155	12
396	706	12
396	1876	12
396	1059	12
415	397	13
1378	397	12
705	397	12
3358	397	12
719	397	12
397	415	13
397	898	12
397	1378	12
397	705	12
397	3358	12
397	719	12
497	399	12
2335	399	9
2973	400	12
714	400	12
1665	400	12
659	400	12
400	2973	12
400	714	12
400	1665	12
400	659	12
400	1610	12
609	401	13
990	401	13
437	401	13
1114	401	13
743	401	12
401	437	15
401	990	13
401	1114	13
401	743	12
401	482	12
401	609	12
700	402	13
938	402	12
1694	402	12
1000	402	12
934	402	12
1991	402	12
1429	402	12
510	402	12
850	402	12
713	402	12
1158	402	10
402	938	12
402	2698	12
402	1694	12
402	1000	12
402	934	12
402	1991	12
402	1429	12
402	405	12
402	510	12
402	850	12
402	713	12
2647	403	12
784	403	12
619	403	12
908	403	12
423	403	12
443	403	12
1958	403	12
2505	403	12
472	403	12
1955	403	12
660	403	12
1627	403	12
403	660	13
403	2647	12
403	784	12
403	619	12
403	908	12
403	443	12
403	1958	12
403	2505	12
403	472	12
403	1955	12
403	423	12
403	1627	12
908	404	13
467	404	12
506	404	12
568	404	12
530	404	12
443	404	12
404	908	13
404	467	12
404	506	12
404	568	12
404	530	12
404	443	12
3742	405	14
1110	405	13
720	405	12
2621	405	12
535	405	12
3464	405	8
405	3742	15
405	720	13
405	2035	13
405	1110	13
405	2621	12
405	535	12
3473	406	21
1449	406	12
3742	407	15
1452	407	12
541	407	12
985	407	12
466	407	12
621	407	12
618	407	12
407	3742	15
407	1452	12
407	541	12
407	985	12
407	466	12
407	621	12
407	618	12
2831	408	16
1480	408	14
2163	408	13
2129	408	13
2168	408	12
1286	408	12
1127	408	12
1969	408	12
3781	408	12
408	796	21
408	2163	13
408	1480	13
408	2129	13
408	2168	12
408	2834	12
408	1286	12
408	2831	12
408	1127	12
408	1969	12
408	3781	12
408	2137	12
632	409	17
1026	409	16
799	409	13
2207	409	12
741	409	12
2937	409	12
2156	409	12
485	409	12
409	741	16
409	632	16
409	1026	16
409	485	16
409	799	13
409	2207	12
409	2937	12
409	2156	12
2955	410	12
3766	410	12
410	2955	12
410	3766	12
3464	411	13
416	411	12
3336	411	12
495	411	12
1379	411	12
758	411	12
1852	411	12
3728	411	12
411	3464	14
411	416	12
411	495	12
411	1379	12
411	758	12
411	974	12
411	1852	12
411	3728	12
411	1306	12
411	715	1
1371	412	13
1856	412	13
889	412	12
571	412	12
412	1856	13
412	1371	12
412	1154	12
412	889	12
412	571	12
827	413	21
544	414	21
828	414	19
3323	414	12
3736	414	12
414	828	21
414	544	14
414	3323	12
414	3736	12
897	415	18
1070	415	15
431	415	12
489	415	12
415	897	18
415	1070	15
415	431	13
415	489	12
1198	416	14
519	416	13
1581	416	12
416	900	20
416	519	14
416	1198	14
416	1581	12
416	3769	6
416	753	1
416	3690	1
770	418	13
773	418	12
1926	418	12
989	418	12
654	418	12
530	418	12
986	418	12
1213	418	12
605	418	12
418	773	12
418	1926	12
418	989	12
418	654	12
418	530	12
418	770	12
418	986	12
418	1213	12
418	605	12
1610	419	16
1925	419	13
771	419	13
1455	420	16
528	420	12
420	528	12
535	421	14
850	421	12
506	421	12
1418	421	12
1919	421	12
466	421	12
534	421	12
421	535	13
421	1418	13
421	534	13
421	506	12
421	1919	12
421	466	12
1717	422	13
1658	422	12
1107	422	12
422	1276	13
422	1717	13
422	1107	13
422	1658	12
1378	423	14
637	423	12
2187	423	12
1029	423	12
1436	423	12
536	423	12
423	637	12
423	2187	12
423	1137	12
423	1029	12
423	1436	12
423	536	12
423	644	1
467	424	21
3748	424	19
424	467	21
424	3748	1
514	425	21
932	425	12
2554	425	12
3696	425	12
3552	425	12
425	514	21
425	2554	12
425	3696	12
425	3552	12
1188	426	15
461	426	12
1508	426	12
1776	426	12
426	1188	15
426	1508	12
426	1776	12
3766	427	16
427	3778	1
830	429	21
816	429	16
1054	429	16
3773	429	12
429	830	21
429	816	16
429	1054	16
429	3773	13
429	3687	9
860	430	17
609	430	13
1548	430	13
2339	430	12
3200	430	12
1551	430	12
3576	430	6
430	860	20
430	1551	14
430	609	13
430	1548	13
430	2339	12
430	3200	12
430	492	1
1886	431	13
636	431	13
603	431	12
1771	431	12
1194	431	12
3300	431	12
1821	431	12
895	431	12
3253	431	12
431	1886	13
431	636	13
431	603	12
431	1771	12
431	1194	12
431	1792	12
431	3300	12
431	1821	12
431	895	12
431	3253	12
1062	432	13
571	432	12
2368	432	12
3253	432	12
2369	432	12
889	432	12
750	432	12
3719	432	12
432	1062	13
432	571	12
432	2368	12
432	3253	12
432	2369	12
432	889	12
432	750	12
432	3773	10
432	3719	1
2420	433	19
1820	433	14
1277	433	13
434	433	13
459	433	12
433	2420	13
433	1277	13
433	459	12
2260	434	12
1854	434	12
626	434	12
1189	434	12
434	1854	12
434	2367	12
434	626	12
434	1189	12
434	1824	12
500	435	20
936	435	14
1418	435	12
767	435	12
435	1418	12
435	3615	1
471	436	15
2013	436	12
719	436	12
668	436	12
436	471	14
436	2013	12
436	719	12
436	1978	12
436	668	12
520	437	14
504	437	12
437	520	12
437	504	12
437	438	12
437	3463	10
624	438	14
1043	438	13
993	438	12
1401	438	12
438	624	14
438	1043	13
438	993	12
438	1401	12
513	439	14
439	513	15
1237	440	16
774	440	14
513	440	12
720	440	12
1236	440	12
2500	440	12
1612	440	12
440	1237	16
440	774	14
440	720	12
440	1236	12
440	2500	12
440	1612	12
536	441	13
1105	441	12
2499	441	12
1629	441	12
1946	441	12
850	441	12
441	1636	14
441	1217	13
441	536	13
441	1105	12
441	2499	12
441	1629	12
441	1946	12
441	850	12
441	3580	1
441	3689	1
3742	442	14
490	442	12
2490	442	12
823	442	10
442	516	13
442	2490	12
442	2495	12
442	3565	10
442	3742	1
926	443	15
1013	443	14
783	443	14
1682	443	13
2047	443	12
850	443	12
562	443	12
1629	443	12
507	443	12
565	443	12
3171	443	6
443	1013	14
443	926	14
443	1927	12
443	2047	12
443	850	12
443	562	12
443	1629	12
443	507	12
443	565	12
443	3767	12
443	3702	1
445	444	21
1624	444	12
444	445	21
444	3742	12
444	1624	12
767	445	12
445	767	12
731	446	14
998	446	14
1119	446	13
1970	446	12
3464	446	6
446	731	14
446	998	14
446	1119	13
446	1970	12
1264	447	16
1006	447	16
922	447	14
1961	447	13
1102	447	13
447	1264	16
447	1006	16
447	922	15
447	1102	13
447	1961	12
3765	448	13
1003	448	12
669	448	12
448	1003	12
448	669	12
448	3765	1
1245	449	16
3742	449	14
449	3742	14
597	450	13
694	450	12
554	450	12
3464	450	12
450	597	13
450	694	12
450	554	12
692	451	14
3743	451	13
688	451	12
1327	451	12
3781	451	12
451	3743	13
451	688	12
451	692	12
451	1327	12
451	3781	12
949	452	21
875	452	12
518	452	12
452	949	19
452	875	12
452	518	12
602	453	13
1591	453	12
1067	453	12
753	453	12
1148	453	12
453	602	16
453	1591	12
453	1067	12
453	753	12
453	1148	12
453	3730	10
689	454	16
953	454	12
635	454	12
454	689	16
454	3464	12
454	635	12
3034	455	19
1825	455	12
1334	455	12
1153	455	12
2978	455	12
455	1825	12
455	1334	12
455	1153	12
455	2978	12
1853	456	13
3132	456	13
2394	456	12
2296	456	12
456	3132	13
456	1853	13
456	2394	12
456	2296	12
524	457	21
973	457	12
3773	457	12
457	524	12
457	973	12
1198	458	16
616	458	13
1885	458	12
1883	458	12
1065	458	12
458	616	13
458	1065	13
458	1885	12
458	1883	12
1543	459	13
704	459	13
511	459	12
768	459	12
1854	459	12
1128	459	12
1365	459	12
1558	459	12
459	704	13
459	768	12
459	511	12
459	1854	12
459	1128	12
459	1365	12
459	1558	12
3597	460	19
600	461	13
3325	461	12
1378	461	12
1877	461	12
461	600	13
461	3325	12
461	1877	12
665	462	13
584	462	13
462	584	13
462	665	12
462	579	12
984	463	19
496	463	16
463	984	19
463	496	16
463	1897	14
651	464	19
558	464	16
464	651	19
464	559	16
464	558	16
657	465	12
653	465	12
465	657	12
465	653	12
2537	466	13
2536	466	12
466	2537	12
466	2536	12
466	700	1
501	467	13
467	501	13
467	3730	12
905	468	10
2335	468	2
1226	469	19
2545	469	12
469	2545	12
1651	471	13
1234	471	13
2479	471	12
471	1651	13
471	1234	13
471	2479	12
985	472	13
998	472	12
997	472	12
472	985	12
472	998	12
472	997	12
744	473	13
2900	473	13
1911	473	13
474	473	13
3572	473	12
2936	473	12
668	473	12
473	744	13
473	1911	13
473	474	13
473	3572	12
473	2936	12
473	2900	12
473	668	12
473	3781	1
3584	474	13
1626	474	12
1979	474	12
474	3584	14
474	1979	13
474	723	12
474	1626	12
2081	475	15
926	475	13
2568	475	13
2030	475	12
2566	475	12
1659	475	12
1110	475	12
475	926	13
475	2081	12
475	2030	12
475	2566	12
475	2568	12
475	1659	12
475	1110	12
866	476	19
576	476	14
607	476	12
1639	476	12
1661	476	12
476	866	19
476	576	14
476	607	14
476	1639	12
476	1661	12
987	477	14
3742	477	13
1248	477	12
2602	477	12
1674	477	12
857	477	12
2559	477	12
1430	477	12
919	477	12
3464	477	8
477	3742	13
477	987	13
477	1248	12
477	2602	12
477	1674	12
477	857	12
477	2559	12
477	919	12
477	1430	12
1698	478	14
3742	478	14
478	1698	14
478	3742	14
3742	479	13
1116	479	12
3711	479	12
2064	479	12
2037	479	12
479	3742	14
479	1116	12
479	2064	12
479	2037	12
479	1106	12
479	3711	1
627	480	21
1272	480	13
480	627	13
480	1272	13
3567	481	12
3781	481	12
481	3781	13
481	3567	12
2993	482	12
482	2993	12
1567	483	12
1058	483	12
483	525	12
483	1567	12
483	1058	12
483	1321	9
484	3509	10
634	485	16
2222	485	12
485	634	16
485	2222	12
797	486	13
3690	486	12
686	486	12
486	797	13
486	3690	12
486	686	12
1564	487	19
596	487	12
704	487	12
490	487	12
487	1564	15
487	971	12
487	596	12
487	704	12
487	1320	12
487	490	12
1506	489	14
1540	489	12
649	489	12
489	1506	14
489	1540	12
489	649	12
1220	490	13
519	490	13
1513	490	13
2232	490	13
1038	490	13
838	490	13
875	490	12
800	490	12
823	490	9
3696	490	9
2335	490	8
1146	490	8
490	3593	14
490	519	14
490	683	13
490	1320	13
490	1220	13
490	1751	13
490	1513	13
490	2232	13
490	838	13
490	1621	12
490	1350	12
490	1387	12
490	3758	12
490	3730	12
490	875	12
490	1038	12
490	800	12
490	823	10
490	2335	9
490	3780	1
490	3779	1
490	3777	1
490	3776	1
490	3782	1
490	3696	1
490	3781	1
524	492	21
616	492	13
1537	492	13
751	492	12
492	524	12
492	1537	12
492	751	12
1420	493	14
1859	493	14
556	493	12
665	493	12
493	1420	13
493	556	12
493	1859	12
757	494	16
1376	494	12
494	757	16
494	1376	13
3736	495	21
3339	495	12
3319	495	12
495	3339	12
495	3319	12
495	3736	10
1177	496	18
2335	497	14
1073	497	12
2292	497	12
650	497	12
707	497	1
497	2335	13
497	1395	12
497	3562	10
497	707	10
497	3738	10
1906	498	21
604	498	14
905	498	12
498	1906	14
498	2432	12
498	604	12
1424	499	12
499	1424	12
1101	500	13
3553	500	12
500	793	21
500	1101	13
532	501	14
715	501	13
501	3730	18
501	715	15
501	532	15
1108	503	13
2592	503	12
607	503	12
994	503	12
503	1108	13
503	2592	12
503	607	12
503	994	12
668	504	14
3781	504	12
1431	504	12
992	504	12
3602	504	12
504	668	13
504	3781	12
504	1431	12
504	992	12
504	3602	12
3553	505	12
505	3553	16
565	506	14
534	506	13
582	506	12
2103	506	12
1984	506	12
3549	506	12
608	506	12
3464	506	8
506	565	14
506	534	13
506	582	12
506	2103	12
506	1984	12
506	3767	12
506	3549	12
506	608	12
1956	507	12
608	507	12
507	1956	12
507	608	12
507	3767	1
2344	508	12
1156	508	12
877	508	12
999	508	12
2547	508	12
508	999	16
508	2344	13
508	1156	12
508	877	12
508	2547	12
509	1678	13
2036	510	21
567	510	12
611	510	12
510	2036	12
510	567	12
510	611	12
797	512	12
944	512	12
2538	512	12
1977	512	12
512	1750	13
512	797	12
512	944	12
512	2538	12
512	1977	12
1431	513	13
2029	513	13
2657	513	12
2044	513	12
1223	513	12
513	2029	13
513	2657	12
513	2044	12
513	1223	12
513	1431	12
2076	514	12
618	514	12
514	2076	12
1290	515	21
1135	515	12
728	515	12
3464	515	8
515	1290	16
515	546	13
515	728	12
517	516	15
516	3781	1
2190	517	12
736	517	12
1858	517	1
517	736	16
517	2190	12
744	518	13
1163	518	12
1287	518	12
2898	518	12
945	518	12
518	744	13
518	1163	12
518	1287	12
518	2898	12
518	945	12
2972	519	12
519	2972	12
753	521	14
882	521	12
1336	521	12
3464	521	12
1155	521	12
521	882	12
521	1336	12
521	3464	12
521	1155	12
522	1340	15
818	524	21
643	524	12
524	643	21
524	818	21
3769	525	13
903	525	12
525	3769	13
525	3215	12
525	903	12
525	1825	10
3488	526	21
1583	526	18
526	1583	16
526	3488	12
3769	527	15
1585	527	12
527	3769	15
527	1585	12
676	528	14
1153	528	13
2315	528	12
746	528	12
1220	528	12
1209	528	12
2528	528	12
991	528	12
528	676	14
528	2315	13
528	1153	13
528	746	12
528	1220	12
528	1209	12
528	2528	12
528	991	12
649	529	12
1797	529	12
529	649	12
529	1797	12
1632	530	13
839	530	13
1094	530	12
773	530	12
3505	530	12
530	839	13
530	1632	12
530	1094	12
530	773	12
530	3505	12
3578	531	21
1118	531	12
531	2664	12
531	1118	12
531	3578	12
775	532	21
532	775	21
911	533	13
2473	533	12
2459	533	12
533	911	13
533	2858	12
533	2473	12
533	2459	12
533	3760	1
911	534	12
535	534	12
653	534	12
3452	534	12
534	911	12
534	535	12
534	653	12
534	3452	12
3774	535	13
667	535	13
611	535	13
2642	535	12
1236	535	12
1964	535	12
537	535	12
1622	535	12
991	535	12
3549	535	12
3452	535	12
3464	535	8
535	611	13
535	2642	12
535	2613	12
535	667	12
535	1236	12
535	1964	12
535	537	12
535	1622	12
535	991	12
535	3549	12
535	3452	12
535	3774	1
1087	536	13
536	1087	13
725	537	21
1240	537	13
851	538	21
1638	538	13
853	538	12
538	851	16
538	1638	14
538	853	12
862	539	12
2590	539	12
985	539	12
1658	539	12
539	862	12
539	2590	12
539	985	12
539	1658	12
1261	540	15
1626	540	13
1121	540	13
1259	540	13
2025	540	13
731	540	12
1637	540	12
2070	540	12
2067	540	12
910	540	12
3697	540	1
540	1261	15
540	1626	13
540	1121	13
540	1259	13
540	2025	13
540	731	12
540	1637	12
540	2070	12
540	910	12
540	3697	1
628	541	13
2754	541	12
1637	541	12
1275	541	12
541	2754	12
541	1637	12
541	1275	12
541	628	12
541	3735	6
791	542	12
542	791	12
3725	543	13
562	543	12
543	562	12
543	3725	10
543	925	6
3781	545	13
733	545	13
3553	545	12
545	3781	16
545	733	13
1293	546	15
584	546	12
1483	546	12
776	546	12
795	546	12
1736	546	12
2145	546	12
546	1293	14
546	584	12
546	1483	12
546	776	12
546	795	12
546	1736	12
3781	547	13
3773	547	12
1156	547	12
547	3781	16
547	1348	12
547	1156	12
1378	548	12
1578	548	12
548	3781	13
548	1578	12
552	549	12
2909	549	12
549	552	12
549	2909	12
707	550	14
1350	550	12
550	707	14
1512	551	15
551	1310	15
3251	552	12
3248	552	12
1560	552	12
3242	552	12
3152	552	12
1542	552	12
3089	552	12
2230	552	12
692	552	12
552	3251	12
552	3248	12
552	1560	12
552	3242	12
552	3152	12
552	1542	12
552	3089	12
552	2230	12
552	1320	12
552	692	12
552	3781	1
599	553	21
1522	553	12
553	599	21
1057	554	12
761	554	10
554	1034	14
558	651	16
558	559	16
2589	560	12
560	1086	12
560	2589	12
1465	561	12
561	779	14
561	1465	12
772	562	13
3728	562	13
1412	562	12
562	772	13
562	3728	13
562	1412	12
747	563	12
1617	563	12
3730	563	12
563	1617	12
563	3730	12
563	654	12
563	747	1
1087	564	12
564	1087	12
715	565	12
910	565	12
565	715	13
565	910	12
938	567	12
924	567	12
1632	567	12
567	938	12
567	924	12
567	656	12
567	1632	12
583	568	21
568	583	21
862	569	12
1248	569	12
1100	569	12
569	1248	13
569	862	12
569	1100	12
1280	570	16
779	570	16
1473	570	13
1102	570	12
570	1280	16
570	779	16
570	1473	13
570	1102	12
858	572	16
1000	572	12
572	858	14
572	1000	12
3742	573	14
856	573	13
1627	573	12
724	573	12
668	573	12
573	3742	16
573	856	14
573	724	12
573	668	12
615	574	14
2039	574	13
2038	574	13
1434	574	13
855	574	13
848	574	12
574	855	16
574	848	14
574	615	14
574	2039	13
574	2038	13
574	1434	13
578	575	20
3742	575	14
3728	575	12
575	578	21
575	3742	14
575	3728	12
613	576	21
1692	576	12
576	613	21
576	1692	12
576	3754	6
726	577	17
859	577	12
993	577	12
577	726	17
577	993	13
577	859	12
577	2026	12
618	578	12
670	578	12
578	618	12
578	670	12
2704	579	12
2680	579	12
1000	579	12
864	579	12
579	2680	12
579	2704	12
579	1000	12
579	864	12
1690	581	21
627	582	21
582	627	12
1267	583	13
1715	583	12
583	1267	13
1858	584	12
3588	584	12
584	797	13
584	1858	12
584	3588	12
584	3778	6
584	3782	1
591	585	12
1282	585	12
2752	585	12
585	591	12
585	1282	12
585	2752	12
1166	586	13
3356	586	12
613	586	12
786	586	12
3781	586	12
586	3356	12
586	1166	12
586	613	12
586	786	12
586	3781	10
797	587	13
1160	587	12
795	587	12
1739	587	12
3781	587	12
587	797	13
587	3781	13
587	795	12
587	1739	12
2153	588	16
1735	588	12
588	2153	13
588	1735	12
3489	589	21
613	589	12
589	3489	21
589	613	13
3743	590	13
1801	590	12
590	3743	13
590	1801	12
590	3706	1
1149	591	12
591	1149	12
1761	592	12
634	592	12
592	634	12
592	3619	2
592	3575	1
1581	593	12
1521	593	12
593	1581	12
593	1521	12
879	594	20
1031	594	13
594	879	20
594	1031	12
644	595	12
595	644	12
811	596	13
1861	596	13
1847	596	13
2353	596	12
1532	596	12
964	596	12
1850	596	12
596	811	13
596	1861	13
596	2353	12
596	1532	12
596	964	12
596	1847	12
596	1850	12
672	597	14
3257	597	12
2317	597	12
597	672	14
597	3218	12
597	3257	12
597	2317	12
597	3464	12
1187	598	14
1531	598	12
2319	598	12
1536	598	12
598	1187	14
598	2319	12
598	1536	12
3753	601	12
701	601	12
601	3753	12
601	701	12
1381	602	13
1198	602	13
3699	602	12
1008	602	12
602	1381	13
602	3699	13
602	1198	13
602	1008	12
602	3730	1
833	603	21
1201	603	12
603	833	21
603	1201	12
1201	604	13
2335	604	13
3409	604	12
604	1553	13
604	2335	13
604	2430	12
3747	605	21
1600	605	12
605	1600	12
606	768	12
920	607	16
994	607	13
607	920	16
607	994	13
1242	608	13
1092	608	12
1088	608	12
608	1242	13
608	1092	12
608	1088	12
640	609	13
2008	609	12
609	640	13
664	610	16
1103	610	13
666	610	12
779	610	12
1961	610	12
2516	610	12
2504	610	12
914	610	12
610	664	13
610	666	12
610	779	12
610	1961	12
610	2516	12
610	2504	12
610	1103	12
610	914	12
675	611	14
615	611	13
1668	611	12
1637	611	12
611	675	14
611	615	13
611	1668	12
611	1637	12
875	612	12
737	612	12
612	875	12
612	1336	12
612	737	12
646	613	14
1165	613	14
1881	613	13
706	613	12
2067	613	12
1107	613	12
3754	613	1
940	613	1
613	646	12
613	1881	12
613	706	12
613	1165	12
613	1107	12
613	3749	10
613	3698	10
613	3754	1
613	940	1
3742	614	14
2553	614	13
717	614	12
1440	614	12
614	717	13
614	3742	13
614	2553	12
614	1440	12
1445	615	14
670	615	13
1007	615	12
615	1445	13
615	1007	13
615	670	13
619	616	16
3133	616	12
1637	616	12
616	619	16
616	1637	12
722	617	21
617	722	21
1687	618	13
3739	618	13
1659	618	12
1119	618	12
861	618	12
618	1687	13
618	1659	12
618	1119	12
618	861	12
618	3739	1
3774	619	14
2008	619	13
1116	619	12
619	1116	12
619	2008	12
619	840	12
619	3774	1
620	2842	12
1017	621	12
1268	621	12
2639	621	12
2644	621	12
938	621	12
1416	621	12
621	1017	12
621	1268	12
621	2639	12
621	2644	12
621	938	12
621	1416	12
797	622	12
3742	622	12
622	797	12
622	3742	12
2645	623	12
623	2645	12
1468	624	12
3730	624	12
624	1468	15
624	3730	12
3470	626	13
3455	626	13
714	626	12
626	3455	12
626	714	12
626	3727	1
788	627	21
627	788	21
939	628	12
987	628	12
656	628	12
628	939	12
628	2087	12
628	656	12
628	3742	1
792	629	13
1709	629	12
629	792	13
629	1709	12
2907	630	21
1768	630	13
3150	631	12
631	1484	13
631	3150	12
2206	633	16
633	1746	14
633	2206	12
2881	634	12
634	940	12
634	2881	12
2912	635	21
635	2912	12
758	636	12
636	758	12
797	638	13
3690	638	13
686	638	12
638	3690	13
638	797	13
638	686	12
638	3771	6
2830	639	12
639	2830	12
3253	640	13
2340	640	13
972	640	12
957	640	12
2254	640	12
761	640	1
640	972	13
640	2340	13
640	957	12
640	1223	12
640	2254	12
640	761	10
2262	641	12
1524	641	12
641	2262	12
641	1524	12
3464	642	14
3109	642	12
642	3464	13
642	3109	12
3206	643	13
3519	643	12
643	3519	12
643	3206	12
3164	644	16
753	644	12
1837	644	12
2342	644	12
3159	644	12
1059	644	12
644	2342	13
644	1059	13
644	753	12
644	1837	12
644	3164	12
644	3159	12
3597	645	14
1843	645	12
645	1843	13
646	2424	13
646	3681	10
646	3710	6
646	3700	6
646	3701	6
646	3722	6
646	3723	1
3169	647	21
820	647	12
647	820	12
647	3169	12
1191	648	12
1884	648	12
649	648	12
1196	648	12
648	1191	12
648	1884	12
648	649	12
648	1196	12
3736	649	12
3685	649	12
1595	650	14
650	2422	13
650	1204	12
650	1595	12
650	983	12
1073	652	12
2040	653	12
715	653	12
717	653	12
1917	653	12
653	717	13
653	2040	12
653	715	12
653	1917	12
772	654	12
654	772	12
748	655	21
1160	655	13
811	655	12
812	655	12
3707	655	1
655	748	20
655	1160	13
655	936	12
655	811	12
